jound_id_alt	alt_iso	joung_id_ref	ref_iso	msigdb_term	gsea_nes	gsea_qval
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	E2F Targets	1.462151049314757	0.065997515387656
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Cholesterol Homeostasis	-1.4568120348342604	0.19220857965742003
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Myc Targets V1	1.449346694089725	0.06541468018682994
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Mitotic Spindle	1.4342441874685763	0.06443757411485686
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Adipogenesis	1.368072341592652	0.11023584994447268
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	mTORC1 Signaling	1.3154194228897058	0.16703371167203115
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	UV Response Dn	1.2843295084252706	0.2015924106386583
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Apical Junction	1.2730870348653447	0.20039245581342818
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Oxidative Phosphorylation	1.2727130196320493	0.18519918164166851
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Protein Secretion	1.2639698858028021	0.18318167517727066
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Allograft Rejection	1.2302181145660276	0.22443955051103961
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Apoptosis	1.216389595682419	0.2319212688463493
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	IL-6/JAK/STAT3 Signaling	1.211652520223405	0.22717262408944605
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	heme Metabolism	1.2053200651395193	0.22551151015491183
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Fatty Acid Metabolism	1.1869518908839976	0.24441185124423798
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	E2F Targets	1.6629334300700016	0.051889512028932334
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Notch Signaling	1.6519907654881605	0.029404056816394988
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Androgen Response	1.6442728251778433	0.021908905078882542
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Unfolded Protein Response	1.5506753963908768	0.04367367262435138
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Myc Targets V1	1.5189106988526884	0.044624980344881805
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Wnt-beta Catenin Signaling	1.516273651347056	0.03747575868756224
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	mTORC1 Signaling	1.4706185446281157	0.05164241911450885
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	G2-M Checkpoint	1.4167995912399127	0.08042874364484512
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Adipogenesis	1.3666009510897257	0.11261945944057167
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	DNA Repair	1.3383474141501563	0.12903191991194507
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Allograft Rejection	1.3296902927574732	0.1253210335971487
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	TGF-beta Signaling	1.318951223962299	0.12741757953771163
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	PI3K/AKT/mTOR  Signaling	1.2697587820362946	0.16897353917113864
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Epithelial Mesenchymal Transition	1.2594879744777516	0.16975283220893578
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Apical Junction	1.2499549161088668	0.1727344200429792
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Fatty Acid Metabolism	1.2147914330790435	0.2122064835683212
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Mitotic Spindle	1.2127095828935557	0.20297956176023532
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Protein Secretion	1.1988481324390332	0.21466883309747192
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	p53 Pathway	1.1967849383361842	0.20655667156780255
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	Reactive Oxygen Species Pathway	1.191310084869016	0.2048770899942345
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	UV Response Dn	1.1802649727803813	0.21348827806189302
TFORF1658-LEF1	LEF1-4	TFORF3247-LEF1	LEF1-1	heme Metabolism	1.1567192497333665	0.24356622464489755
TFORF1811-ZNF438	ZNF438-2	TFORF1813-ZNF438	ZNF438-1	Protein Secretion	-1.4866486141231061	0.20385205647636587
TFORF1811-ZNF438	ZNF438-2	TFORF1813-ZNF438	ZNF438-1	Pancreas Beta Cells	-1.4350599128810675	0.22637609985676282
TFORF1811-ZNF438	ZNF438-2	TFORF1813-ZNF438	ZNF438-1	Oxidative Phosphorylation	-1.4037945684540107	0.22486187845303865
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Myc Targets V1	1.8392747872138042	0.0023501762632197414
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Oxidative Phosphorylation	1.57833477335318	0.048178613396004696
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	G2-M Checkpoint	-1.4840604029488278	0.18471597874948917
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Angiogenesis	-1.4830545512652857	0.09276665304454433
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Glycolysis	1.4514721899231613	0.1288679984332158
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Protein Secretion	1.4458728269674899	0.1028202115158637
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Mitotic Spindle	-1.435495184977469	0.10134859011033918
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	mTORC1 Signaling	1.4193485084746322	0.10951821386603995
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	E2F Targets	1.3762780170525726	0.13396004700352526
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Xenobiotic Metabolism	1.3662526922836518	0.1265737787476918
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	TGF-beta Signaling	1.3506333065781442	0.1272032902467685
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Fatty Acid Metabolism	1.3380848931608404	0.127301214257736
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Unfolded Protein Response	1.3260832937046434	0.12608695652173912
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	Notch Signaling	-1.3209255767839403	0.21761340416836944
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	UV Response Dn	-1.311990524900988	0.18880261544748672
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	heme Metabolism	1.2878118422439135	0.16088024783676957
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	UV Response Up	-1.273072822979587	0.2225854788175998
TFORF0429-PBX1	PBX1-2	TFORF0427-PBX1	PBX1-1	DNA Repair	1.241034827479753	0.21748922835879358
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	mTORC1 Signaling	1.646507059099397	0.04075069386316578
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	Myc Targets V1	1.6374051180801348	0.02257808714040266
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	Reactive Oxygen Species Pathway	1.5060638406270794	0.06424658942391001
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	Myc Targets V2	1.495071861044281	0.05369179258998194
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	G2-M Checkpoint	1.4223269352581827	0.086787964227499
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	E2F Targets	1.3680525634247624	0.11876440959219936
TFORF2814-FOSB	FOSB-2	TFORF2815-FOSB	FOSB-1	DNA Repair	1.2791698705606622	0.2262528871630594
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	TGF-beta Signaling	1.6720009680359185	0.031876138433515486
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	Pancreas Beta Cells	1.53285282005143	0.09297207043108682
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	Oxidative Phosphorylation	1.530357284408947	0.06268973891924712
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	Myc Targets V2	1.4533036135084954	0.10226927747419551
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	mTORC1 Signaling	1.3559666931178387	0.19848208864602307
TFORF2365-ZNF398	ZNF398-2	TFORF3484-ZNF398	ZNF398-1	Mitotic Spindle	1.3501731720390435	0.17319368548876746
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Mitotic Spindle	-1.5196041760736378	0.22955678297184426
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	UV Response Dn	1.3716689430024713	0.24862123301162103
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	G2-M Checkpoint	1.3400372687194215	0.21361039984242666
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Myc Targets V2	1.3352014076535912	0.1681849517431554
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	mTORC1 Signaling	1.2871174652351896	0.20527870789836516
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Xenobiotic Metabolism	1.2826053409414213	0.1769745912940713
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	E2F Targets	1.2646292450801129	0.1789161203185233
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Adipogenesis	1.2437337837475118	0.1864659247587158
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Glycolysis	1.200360581779438	0.23488280480598778
TFORF2311-RXRG	RXRG-2	TFORF3022-RXRG	RXRG-1	Oxidative Phosphorylation	1.1845908654150477	0.23966909592278904
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Mitotic Spindle	-1.4774365766831277	0.17974478745335454
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Oxidative Phosphorylation	1.442419517773955	0.14102234780375034
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Hypoxia	-1.378345068901248	0.22403903864721694
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Protein Secretion	1.360120478370868	0.1302337528898022
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Cholesterol Homeostasis	-1.3519832286036195	0.2416212172612058
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	KRAS Signaling Dn	1.3100574545260797	0.1302337528898022
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	Apoptosis	1.280361593703505	0.1252247623940406
TFORF1926-ZBTB25	ZBTB25-4	TFORF3313-ZBTB25	ZBTB25-1	IL-6/JAK/STAT3 Signaling	1.1720434122248236	0.24012329822758796
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Pancreas Beta Cells	1.75492908765815	0.008965738072366313
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Protein Secretion	-1.5370825011764306	0.19921949971211056
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Allograft Rejection	-1.5155388284507945	0.12724713709935387
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Myc Targets V1	-1.4598901981246537	0.14202546222250656
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	PI3K/AKT/mTOR  Signaling	-1.4122818443836753	0.16927899686520378
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	mTORC1 Signaling	-1.397584279701408	0.1549996801228328
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Myc Targets V2	-1.3769314825448318	0.15776341884716272
TFORF1035-WT1	WT1-6	TFORF1038-WT1	WT1-4	Fatty Acid Metabolism	-1.3147127646339316	0.24725591087308188
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Myc Targets V1	-1.8473307497879408	0.0
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	E2F Targets	-1.648144214471774	0.00590778714842245
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Myc Targets V2	-1.5679860973602981	0.020020834225209415
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	G2-M Checkpoint	-1.527260223805428	0.030031251337814122
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	mTORC1 Signaling	-1.5060152042457844	0.032689755554604225
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Unfolded Protein Response	-1.4822216644986614	0.03741598527334218
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Cholesterol Homeostasis	-1.437020457209896	0.06343838104615535
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Protein Secretion	-1.43418331627732	0.05809324029282075
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	PI3K/AKT/mTOR  Signaling	-1.3605639429533436	0.13194057964810135
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Apical Surface	1.3568738615935796	0.14990859232175502
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	TGF-beta Signaling	-1.349764845320875	0.13351598955434738
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Mitotic Spindle	-1.3261696567789616	0.1596892768603886
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	UV Response Dn	-1.2825019332011098	0.24098848409606577
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Oxidative Phosphorylation	-1.2785229367775022	0.2307824030928616
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Notch Signaling	-1.2681599339845164	0.23764777112523164
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	UV Response Up	-1.260695665124666	0.2384776745579862
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Androgen Response	-1.2600614861908757	0.2252343850336059
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	IL-2/STAT5 Signaling	-1.2460170261838577	0.24476773028660073
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Reactive Oxygen Species Pathway	-1.2409420872915184	0.24347741294100297
TFORF1697-E2F6	E2F6-2	TFORF3000-E2F6	E2F6-1	Wnt-beta Catenin Signaling	1.2047330870032795	0.2291285801340646
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Myc Targets V1	-2.0109898994417987	0.0
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Oxidative Phosphorylation	-1.9657279886875263	0.0
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Myc Targets V2	-1.8639196879707063	0.0015469284545589765
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	UV Response Dn	1.746636303558722	0.005567727799974224
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	DNA Repair	-1.6744528296845758	0.01682284694332887
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	E2F Targets	-1.6285275251316844	0.021347612672913876
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	mTORC1 Signaling	-1.5782716653379831	0.02707124795478209
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Reactive Oxygen Species Pathway	-1.5620117503462378	0.02784471218206158
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	G2-M Checkpoint	-1.532371536639178	0.03161535029004908
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Glycolysis	-1.4604291299834122	0.04305617531855818
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	UV Response Up	-1.4332519846843728	0.05220883534136546
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	IL-6/JAK/STAT3 Signaling	-1.4262473088969287	0.04978297026489798
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Wnt-beta Catenin Signaling	1.4194797579716192	0.2363191132877948
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Mitotic Spindle	1.417245629525641	0.16146410619925247
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Unfolded Protein Response	-1.4145177519589043	0.04853488026178789
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Cholesterol Homeostasis	-1.4140926639781126	0.04497991967871486
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Apoptosis	-1.4017148946255424	0.04806527698093963
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Fatty Acid Metabolism	-1.3568090876923293	0.06404283801874164
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Adipogenesis	-1.2891632264008877	0.09977688531905399
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Epithelial Mesenchymal Transition	-1.1843504982413495	0.20583248024778855
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Estrogen Response Late	-1.1416292873346388	0.2416872167030696
TFORF1591-CTCF	CTCF-2	TFORF3290-CTCF	CTCF-1	Hypoxia	-1.1231740509624153	0.24673508850215678
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	Unfolded Protein Response	1.6455809955841993	0.05068647733684408
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	Myc Targets V1	1.5783586385591553	0.05999623848034606
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	Protein Secretion	1.5049280257200424	0.08964955175224124
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	E2F Targets	1.4544281985301837	0.11637201429377468
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	mTORC1 Signaling	1.3696409181983769	0.21019371826217795
TFORF0452-THRA	THRA-1	TFORF0451-THRA	THRA-2	UV Response Dn	1.3518207949198437	0.20619396903015483
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	Myc Targets V1	1.5595950444755664	0.16029630529159963
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	E2F Targets	1.51384759566686	0.13124259995749718
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	Mitotic Spindle	1.4589277693085905	0.16797716992015543
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	G2-M Checkpoint	1.4439873411345956	0.14426667476243965
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	UV Response Up	1.4261108419417263	0.13945778560369165
TFORF3053-ZBTB44	ZBTB44-3	TFORF1535-ZBTB44	ZBTB44-1	Apical Junction	1.3912124266419073	0.15645587297732172
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	PI3K/AKT/mTOR  Signaling	1.7723285854688184	0.024203617736513527
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	mTORC1 Signaling	1.729022334315941	0.024203617736513527
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Adipogenesis	1.6413897250713412	0.04033936289418921
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Spermatogenesis	1.5922781235337993	0.052153033456058914
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Myc Targets V1	1.52999891654704	0.07583800224107572
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	G2-M Checkpoint	1.5097292168519423	0.0770289739074756
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Protein Secretion	1.4714423861786476	0.09236890850465365
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Apical Junction	1.4467055017425832	0.10228909876740835
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Unfolded Protein Response	1.4387814966760866	0.09796702417160237
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	E2F Targets	1.3301355150954723	0.2167952617256283
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Oxidative Phosphorylation	1.3279508408952785	0.20117292664115136
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Interferon Alpha Response	-1.2992647343160117	0.23986144417799093
TFORF2565-ZNF655	ZNF655-1	TFORF2562-ZNF655	ZNF655-2	Glycolysis	-1.2393568953328016	0.2455813127275957
TFORF2564-ZNF655	ZNF655-3	TFORF2562-ZNF655	ZNF655-2	Myc Targets V1	-1.5268544327518117	0.1992744308281201
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	mTORC1 Signaling	-1.5280925604992852	0.20898051397910195
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Myc Targets V2	-1.5019322907420443	0.14233267438576674
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Myc Targets V1	-1.475115105523752	0.1284006401204933
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	TGF-beta Signaling	-1.4118762813156176	0.19514261508048572
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Fatty Acid Metabolism	-1.382412915196017	0.205139791019486
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Adipogenesis	-1.3679920878343468	0.19937870658006213
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Wnt-beta Catenin Signaling	-1.365686225011025	0.17396215758260378
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Mitotic Spindle	-1.3473757912543922	0.18186952838181303
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Unfolded Protein Response	-1.3385041965315827	0.17584486491574883
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	E2F Targets	-1.32869057522217	0.17531770686246823
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Interferon Alpha Response	-1.311116467655974	0.18741495725398574
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Angiogenesis	-1.286320440892117	0.21839405064482728
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Protein Secretion	-1.2850283325200522	0.20420133382573372
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	G2-M Checkpoint	-1.280693419962578	0.1967967079517489
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Apoptosis	-1.2664337159811372	0.21146568765885343
TFORF0760-OVOL1	OVOL1-2	TFORF3261-OVOL1	OVOL1-1	Interferon Gamma Response	-1.2328742143592024	0.24559363423426417
TFORF2988-OTX2	OTX2-1	TFORF2788-OTX2	OTX2-2	Oxidative Phosphorylation	-1.6707378813346567	0.02725422528979736
TFORF2988-OTX2	OTX2-1	TFORF2788-OTX2	OTX2-2	Myc Targets V1	-1.6285988312453947	0.020927351561808687
TFORF2988-OTX2	OTX2-1	TFORF2788-OTX2	OTX2-2	Mitotic Spindle	1.5811446400962397	0.08482370975983648
TFORF2988-OTX2	OTX2-1	TFORF2788-OTX2	OTX2-2	Fatty Acid Metabolism	-1.3606305871469901	0.23198537002625136
TFORF2988-OTX2	OTX2-1	TFORF2788-OTX2	OTX2-2	Angiogenesis	-1.2183630441499809	0.24561248267115005
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	Myc Targets V1	1.7505143591710683	0.017729658172190438
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	TGF-beta Signaling	1.5914883229632866	0.04314216821899673
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	Wnt-beta Catenin Signaling	-1.530872201108995	0.13172033692675655
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	mTORC1 Signaling	1.4249516746528321	0.1351393945124738
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	Protein Secretion	1.3173221295576825	0.2073188028934802
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	Mitotic Spindle	1.2646463250624105	0.24078564336708158
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	Allograft Rejection	1.2476788368543588	0.2477719729563614
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	E2F Targets	1.2395101905519121	0.23534479588566867
TFORF0616-ZSCAN26	ZSCAN26-2	TFORF0618-ZSCAN26	ZSCAN26-1	UV Response Up	1.2152452517912438	0.2362879898221017
TFORF2482-MXD3	MXD3-3	TFORF3292-MXD3	MXD3-2	Androgen Response	-1.5309304103258954	0.16824344094411392
TFORF2482-MXD3	MXD3-3	TFORF3292-MXD3	MXD3-2	Cholesterol Homeostasis	-1.3388719346286353	0.2365161416170877
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Myc Targets V1	2.0215307496163164	0.0
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Myc Targets V2	1.994416245388088	0.0
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Unfolded Protein Response	1.8974235545692804	0.0
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	E2F Targets	1.88721327100493	0.0
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	mTORC1 Signaling	1.6532547141350458	0.007346535265222899
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	Angiogenesis	-1.6266224219566803	0.017866258295048495
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	PI3K/AKT/mTOR  Signaling	1.53566776101978	0.03314385162758607
TFORF1218-PRRX1	PRRX1-1	TFORF1217-PRRX1	PRRX1-2	G2-M Checkpoint	1.5195061444481617	0.03419938830362383
