ad_clone_id	ad_gene_symbol	ad_orf_id	db_gene_symbol	db_orf_id	Y2H_result	db_gene_category	db_gene_cofactor_type
WT1-2	WT1	101469	PAWR	5638		cofactor	corepressor
WT1-2	WT1	101469	PRR13	7334	True	other	
WT1-4	WT1	101460	AES	53886	False	other	
WT1-4	WT1	101460	CIAO1	6755	False	other	
WT1-4	WT1	101460	DVL3	9635	False	cofactor	unknown
WT1-4	WT1	101460	DYNLT1	100010307		signaling	
WT1-4	WT1	101460	FUBP1	100010379		other	
WT1-4	WT1	101460	HOXA1	10057	False	TF	
WT1-4	WT1	101460	HOXC8	11924	False	TF	
WT1-4	WT1	101460	HOXC9	11938	False	TF	
WT1-4	WT1	101460	NUDT22	5057	False	other	
WT1-4	WT1	101460	OTX1	5285	False	TF	
WT1-4	WT1	101460	PAWR	5638		cofactor	corepressor
WT1-4	WT1	101460	PRR13	7334	False	other	
WT1-6	WT1	100139	AES	53886	False	other	
WT1-6	WT1	100139	CIAO1	6755	False	other	
WT1-6	WT1	100139	DVL3	9635	False	cofactor	unknown
WT1-6	WT1	100139	DYNLT1	100010307		signaling	
WT1-6	WT1	100139	FUBP1	100010379		other	
WT1-6	WT1	100139	HOXA1	10057	False	TF	
WT1-6	WT1	100139	HOXC8	11924	False	TF	
WT1-6	WT1	100139	HOXC9	11938	False	TF	
WT1-6	WT1	100139	NUDT22	5057	False	other	
WT1-6	WT1	100139	OTX1	5285	False	TF	
WT1-6	WT1	100139	PAWR	5638		cofactor	corepressor
WT1-6	WT1	100139	PRR13	7334	False	other	
FOXP2-1	FOXP2	101203	AES	53886	True	other	
FOXP2-1	FOXP2	101203	CCNC	11984	True	cofactor	unknown
FOXP2-1	FOXP2	101203	CDK3	100064010	True	signaling	
FOXP2-1	FOXP2	101203	CTBP2	10493	True	cofactor	both
FOXP2-1	FOXP2	101203	EXOSC5	4997	True	other	
FOXP2-1	FOXP2	101203	FAM124B	8273	True	other	
FOXP2-1	FOXP2	101203	FOXP3	53657	True	TF	
FOXP2-1	FOXP2	101203	LNX1	8141	True	other	
FOXP2-1	FOXP2	101203	MCRS1	6901	True	cofactor	unknown
FOXP2-1	FOXP2	101203	PIN1	4406	True	TF	
FOXP2-1	FOXP2	101203	RNF8	4755	True	cofactor	unknown
FOXP2-10	FOXP2	100047	AES	53886	False	other	
FOXP2-10	FOXP2	100047	CCNC	11984	False	cofactor	unknown
FOXP2-10	FOXP2	100047	CDK3	100064010	False	signaling	
FOXP2-10	FOXP2	100047	CTBP2	10493	False	cofactor	both
FOXP2-10	FOXP2	100047	EXOSC5	4997	False	other	
FOXP2-10	FOXP2	100047	FAM124B	8273	False	other	
FOXP2-10	FOXP2	100047	FOXP3	53657	False	TF	
FOXP2-10	FOXP2	100047	LNX1	8141	False	other	
FOXP2-10	FOXP2	100047	MCRS1	6901	False	cofactor	unknown
FOXP2-10	FOXP2	100047	PIN1	4406	False	TF	
FOXP2-10	FOXP2	100047	RNF8	4755	False	cofactor	unknown
FOXP2-2	FOXP2	101202	AES	53886	True	other	
FOXP2-2	FOXP2	101202	CCNC	11984	True	cofactor	unknown
FOXP2-2	FOXP2	101202	CDK3	100064010	True	signaling	
FOXP2-2	FOXP2	101202	CTBP2	10493	True	cofactor	both
FOXP2-2	FOXP2	101202	EXOSC5	4997	False	other	
FOXP2-2	FOXP2	101202	FAM124B	8273	False	other	
FOXP2-2	FOXP2	101202	FOXP3	53657	True	TF	
FOXP2-2	FOXP2	101202	LNX1	8141	True	other	
FOXP2-2	FOXP2	101202	MCRS1	6901	True	cofactor	unknown
FOXP2-2	FOXP2	101202	PIN1	4406	True	TF	
FOXP2-2	FOXP2	101202	RNF8	4755	True	cofactor	unknown
FOXP2-4	FOXP2	101422	AES	53886	True	other	
FOXP2-4	FOXP2	101422	CCNC	11984	True	cofactor	unknown
FOXP2-4	FOXP2	101422	CDK3	100064010	True	signaling	
FOXP2-4	FOXP2	101422	CTBP2	10493	True	cofactor	both
FOXP2-4	FOXP2	101422	EXOSC5	4997	False	other	
FOXP2-4	FOXP2	101422	FAM124B	8273	True	other	
FOXP2-4	FOXP2	101422	FOXP3	53657	True	TF	
FOXP2-4	FOXP2	101422	LNX1	8141		other	
FOXP2-4	FOXP2	101422	MCRS1	6901	True	cofactor	unknown
FOXP2-4	FOXP2	101422	PIN1	4406	True	TF	
FOXP2-4	FOXP2	101422	RNF8	4755	True	cofactor	unknown
FOXP2-6	FOXP2	101200	AES	53886		other	
FOXP2-6	FOXP2	101200	CCNC	11984		cofactor	unknown
FOXP2-6	FOXP2	101200	CDK3	100064010		signaling	
FOXP2-6	FOXP2	101200	CTBP2	10493		cofactor	both
FOXP2-6	FOXP2	101200	EXOSC5	4997		other	
FOXP2-6	FOXP2	101200	FAM124B	8273		other	
FOXP2-6	FOXP2	101200	FOXP3	53657		TF	
FOXP2-6	FOXP2	101200	LNX1	8141		other	
FOXP2-6	FOXP2	101200	MCRS1	6901		cofactor	unknown
FOXP2-6	FOXP2	101200	PIN1	4406		TF	
FOXP2-6	FOXP2	101200	RNF8	4755		cofactor	unknown
FOXP2-7	FOXP2	100118	AES	53886	False	other	
FOXP2-7	FOXP2	100118	CCNC	11984	True	cofactor	unknown
FOXP2-7	FOXP2	100118	CDK3	100064010	False	signaling	
FOXP2-7	FOXP2	100118	CTBP2	10493	False	cofactor	both
FOXP2-7	FOXP2	100118	EXOSC5	4997	False	other	
FOXP2-7	FOXP2	100118	FAM124B	8273	False	other	
FOXP2-7	FOXP2	100118	FOXP3	53657	False	TF	
FOXP2-7	FOXP2	100118	LNX1	8141	False	other	
FOXP2-7	FOXP2	100118	MCRS1	6901	False	cofactor	unknown
FOXP2-7	FOXP2	100118	PIN1	4406	False	TF	
FOXP2-7	FOXP2	100118	RNF8	4755	False	cofactor	unknown
WT1-1	WT1	101468	TBX19	100070258		TF	
WT1-1	WT1	101468	TFG	5933	True	signaling	
WT1-1	WT1	101468	U2AF2	4551	True	other	
WT1-1	WT1	101468	UBE2I	4616	False	signaling	
WT1-1	WT1	101468	WTAP	14864	False	other	
ZNF341-1	ZNF341	101308	C11orf68	335		other	
ZNF341-1	ZNF341	101308	EMD	3535		signaling	
ZNF341-1	ZNF341	101308	NCK2	3522		signaling	
ZNF341-1	ZNF341	101308	PTK6	55569		signaling	
ZFY-1	ZFY	100753	DMRT3	53860	False	TF	
ZFY-1	ZFY	100753	KAT14	5281		other	
ZFY-1	ZFY	100753	L3MBTL2	5892	True	cofactor	unknown
WT1-2	WT1	101469	TBX19	100070258		TF	
WT1-2	WT1	101469	TFG	5933	False	signaling	
WT1-2	WT1	101469	U2AF2	4551		other	
WT1-2	WT1	101469	UBE2I	4616	False	signaling	
WT1-2	WT1	101469	WTAP	14864	False	other	
ZNF341-2	ZNF341	100004	C11orf68	335	True	other	
ZNF341-2	ZNF341	100004	EMD	3535		signaling	
ZNF341-2	ZNF341	100004	NCK2	3522		signaling	
ZNF341-2	ZNF341	100004	PTK6	55569		signaling	
ZFY-2	ZFY	100194	DMRT3	53860		TF	
ZFY-2	ZFY	100194	KAT14	5281		other	
ZFY-2	ZFY	100194	L3MBTL2	5892	True	cofactor	unknown
WT1-4	WT1	101460	TBX19	100070258		TF	
WT1-4	WT1	101460	TFG	5933	False	signaling	
WT1-4	WT1	101460	U2AF2	4551	False	other	
WT1-4	WT1	101460	UBE2I	4616	False	signaling	
WT1-4	WT1	101460	WTAP	14864	False	other	
WT1-6	WT1	100139	TBX19	100070258		TF	
WT1-6	WT1	100139	TFG	5933	False	signaling	
WT1-6	WT1	100139	U2AF2	4551	False	other	
WT1-6	WT1	100139	UBE2I	4616	False	signaling	
WT1-6	WT1	100139	WTAP	14864	False	other	
GRHL3-1	GRHL3	100420	BANP	6534	False	cofactor	unknown
GRHL3-1	GRHL3	100420	COX5B	4813	False	other	
GRHL3-1	GRHL3	100420	DNAJC27	1267	False	signaling	
GRHL3-1	GRHL3	100420	EAF1	10507	False	cofactor	unknown
GRHL3-1	GRHL3	100420	FANCL	11743	False	other	
GRHL3-1	GRHL3	100420	FARS2	12653	False	other	
GRHL3-1	GRHL3	100420	GRHL2	13972	False	TF	
GRHL3-1	GRHL3	100420	MORF4L1	4430	False	cofactor	unknown
GRHL3-1	GRHL3	100420	PPL	56285	False	other	
GRHL3-1	GRHL3	100420	PPP1R26	71149		other	
GRHL3-1	GRHL3	100420	PPP3R2	1527	False	signaling	
GRHL3-1	GRHL3	100420	RCOR3	9304	False	other	
GRHL3-2	GRHL3	100519	BANP	6534	False	cofactor	unknown
GRHL3-2	GRHL3	100519	COX5B	4813	False	other	
GRHL3-2	GRHL3	100519	DNAJC27	1267	False	signaling	
GRHL3-2	GRHL3	100519	EAF1	10507	False	cofactor	unknown
GRHL3-2	GRHL3	100519	FANCL	11743	False	other	
GRHL3-2	GRHL3	100519	FARS2	12653	False	other	
GRHL3-2	GRHL3	100519	GRHL2	13972	False	TF	
GRHL3-2	GRHL3	100519	MORF4L1	4430	False	cofactor	unknown
GRHL3-2	GRHL3	100519	PPL	56285	False	other	
GRHL3-2	GRHL3	100519	PPP1R26	71149		other	
GRHL3-2	GRHL3	100519	PPP3R2	1527	False	signaling	
GRHL3-2	GRHL3	100519	RCOR3	9304	False	other	
GRHL3-3	GRHL3	100218	BANP	6534	False	cofactor	unknown
GRHL3-3	GRHL3	100218	COX5B	4813	True	other	
GRHL3-3	GRHL3	100218	DNAJC27	1267	False	signaling	
GRHL3-3	GRHL3	100218	EAF1	10507	False	cofactor	unknown
GRHL3-3	GRHL3	100218	FANCL	11743	False	other	
GRHL3-3	GRHL3	100218	FARS2	12653	False	other	
GRHL3-3	GRHL3	100218	GRHL2	13972	True	TF	
GRHL3-3	GRHL3	100218	MORF4L1	4430	False	cofactor	unknown
GRHL3-3	GRHL3	100218	PPL	56285	False	other	
GRHL3-3	GRHL3	100218	PPP1R26	71149		other	
GRHL3-3	GRHL3	100218	PPP3R2	1527	False	signaling	
GRHL3-3	GRHL3	100218	RCOR3	9304	False	other	
GRHL3-4	GRHL3	100270	BANP	6534	False	cofactor	unknown
GRHL3-4	GRHL3	100270	COX5B	4813	False	other	
GRHL3-4	GRHL3	100270	DNAJC27	1267	False	signaling	
GRHL3-4	GRHL3	100270	EAF1	10507	False	cofactor	unknown
GRHL3-4	GRHL3	100270	FANCL	11743	False	other	
GRHL3-4	GRHL3	100270	FARS2	12653	False	other	
GRHL3-4	GRHL3	100270	GRHL2	13972	True	TF	
GRHL3-4	GRHL3	100270	MORF4L1	4430	False	cofactor	unknown
GRHL3-4	GRHL3	100270	PPL	56285	False	other	
GRHL3-4	GRHL3	100270	PPP1R26	71149		other	
GRHL3-4	GRHL3	100270	PPP3R2	1527	False	signaling	
GRHL3-4	GRHL3	100270	RCOR3	9304	False	other	
GRHL3-6	GRHL3	100457	BANP	6534	False	cofactor	unknown
GRHL3-6	GRHL3	100457	COX5B	4813	False	other	
GRHL3-6	GRHL3	100457	DNAJC27	1267	False	signaling	
GRHL3-6	GRHL3	100457	EAF1	10507	False	cofactor	unknown
GRHL3-6	GRHL3	100457	FANCL	11743	False	other	
GRHL3-6	GRHL3	100457	FARS2	12653	False	other	
GRHL3-6	GRHL3	100457	GRHL2	13972	False	TF	
GRHL3-6	GRHL3	100457	MORF4L1	4430	False	cofactor	unknown
GRHL3-6	GRHL3	100457	PPL	56285	False	other	
GRHL3-6	GRHL3	100457	PPP1R26	71149		other	
GRHL3-6	GRHL3	100457	PPP3R2	1527	False	signaling	
GRHL3-6	GRHL3	100457	RCOR3	9304	False	other	
GRHL3-7	GRHL3	100033	BANP	6534	False	cofactor	unknown
GRHL3-7	GRHL3	100033	COX5B	4813	True	other	
GRHL3-7	GRHL3	100033	DNAJC27	1267	False	signaling	
GRHL3-7	GRHL3	100033	EAF1	10507	False	cofactor	unknown
GRHL3-7	GRHL3	100033	FANCL	11743	False	other	
GRHL3-7	GRHL3	100033	FARS2	12653	False	other	
GRHL3-7	GRHL3	100033	GRHL2	13972		TF	
GRHL3-7	GRHL3	100033	MORF4L1	4430	False	cofactor	unknown
GRHL3-7	GRHL3	100033	PPL	56285	False	other	
GRHL3-7	GRHL3	100033	PPP1R26	71149		other	
GRHL3-7	GRHL3	100033	PPP3R2	1527	False	signaling	
GRHL3-7	GRHL3	100033	RCOR3	9304	False	other	
ZNF212-1	ZNF212	101391	CDC37	100009829	True	signaling	
ZNF212-1	ZNF212	101391	CIB3	53473	False	other	
ZNF212-1	ZNF212	101391	CLK2	11851	False	other	
ZNF212-1	ZNF212	101391	ENPP7	11341	False	other	
ZNF212-1	ZNF212	101391	FAM161A	53030	True	other	
ZNF212-1	ZNF212	101391	FAM161B	71174	False	other	
ZNF212-1	ZNF212	101391	FAM90A1	11110	True	other	
ZNF212-1	ZNF212	101391	GAS8	71876	True	signaling	
ZNF212-1	ZNF212	101391	GYS1	4812	True	other	
ZNF212-1	ZNF212	101391	IL16	8787	True	signaling	
ZNF212-1	ZNF212	101391	KANK2	14983	False	signaling	
ZNF212-1	ZNF212	101391	LNX1	8141	True	other	
ZNF212-2	ZNF212	100754	CDC37	100009829	True	signaling	
ZNF212-2	ZNF212	100754	CIB3	53473	False	other	
ZNF212-2	ZNF212	100754	CLK2	11851	False	other	
ZNF212-2	ZNF212	100754	ENPP7	11341	False	other	
ZNF212-2	ZNF212	100754	FAM161A	53030	True	other	
ZNF212-2	ZNF212	100754	FAM161B	71174	False	other	
ZNF212-2	ZNF212	100754	FAM90A1	11110	True	other	
ZNF212-2	ZNF212	100754	GAS8	71876	True	signaling	
ZNF212-2	ZNF212	100754	GYS1	4812	True	other	
ZNF212-2	ZNF212	100754	IL16	8787	True	signaling	
ZNF212-2	ZNF212	100754	KANK2	14983	False	signaling	
ZNF212-2	ZNF212	100754	LNX1	8141	True	other	
ZNF212-1	ZNF212	101391	MFAP1	11817	True	other	
ZNF212-1	ZNF212	101391	MLH1	2713	True	signaling	
ZNF212-1	ZNF212	101391	PIN1	4406	True	TF	
ZNF212-1	ZNF212	101391	PRKAA2	14015	True	signaling	
ZNF212-1	ZNF212	101391	SCNM1	3364	True	other	
ZNF212-1	ZNF212	101391	TSGA10IP	70040	True	other	
ZNF212-1	ZNF212	101391	ZGPAT	10101	False	TF	
ZNF212-1	ZNF212	101391	ZNF282	71029		TF	
ZNF212-1	ZNF212	101391	ZNF783	56418	True	TF	
ZNF212-2	ZNF212	100754	MFAP1	11817	True	other	
ZNF212-2	ZNF212	100754	MLH1	2713	True	signaling	
ZNF212-2	ZNF212	100754	PIN1	4406	True	TF	
ZNF212-2	ZNF212	100754	PRKAA2	14015	True	signaling	
ZNF212-2	ZNF212	100754	SCNM1	3364	True	other	
ZNF212-2	ZNF212	100754	TSGA10IP	70040	True	other	
ZNF212-2	ZNF212	100754	ZGPAT	10101	False	TF	
ZNF212-2	ZNF212	100754	ZNF282	71029		TF	
ZNF212-2	ZNF212	100754	ZNF783	56418	True	TF	
PRRX1-1	PRRX1	101261	TBX19	100070258		TF	
PRRX1-1	PRRX1	101261	TLX3	7807		TF	
PRRX1-1	PRRX1	101261	TXK	100066358		signaling	
PRRX1-1	PRRX1	101261	UBXN7	100064026	True	other	
PRRX1-1	PRRX1	101261	ZIC1	70473	True	TF	
PRRX1-1	PRRX1	101261	ZNF24	3699	True	TF	
ETV2-1	ETV2	101456	EXOSC5	4997		other	
ETV2-1	ETV2	101456	FAM124B	8273		other	
ETV2-1	ETV2	101456	HOXB1	55783		TF	
ETV2-1	ETV2	101456	MAFK	71051		TF	
ETV2-1	ETV2	101456	NHLH2	52659		TF	
ETV2-1	ETV2	101456	TMEM126A	100001875		signaling	
PRRX1-2	PRRX1	100537	TBX19	100070258		TF	
PRRX1-2	PRRX1	100537	TLX3	7807	False	TF	
PRRX1-2	PRRX1	100537	TXK	100066358	False	signaling	
PRRX1-2	PRRX1	100537	UBXN7	100064026	False	other	
PRRX1-2	PRRX1	100537	ZIC1	70473	False	TF	
PRRX1-2	PRRX1	100537	ZNF24	3699	False	TF	
ETV2-2	ETV2	101458	EXOSC5	4997	False	other	
ETV2-2	ETV2	101458	FAM124B	8273	False	other	
ETV2-2	ETV2	101458	HOXB1	55783	False	TF	
ETV2-2	ETV2	101458	MAFK	71051	False	TF	
ETV2-2	ETV2	101458	NHLH2	52659	False	TF	
ETV2-2	ETV2	101458	TMEM126A	100001875		signaling	
PRRX1-3	PRRX1	100588	TBX19	100070258		TF	
PRRX1-3	PRRX1	100588	TLX3	7807	False	TF	
PRRX1-3	PRRX1	100588	TXK	100066358	False	signaling	
PRRX1-3	PRRX1	100588	UBXN7	100064026	False	other	
PRRX1-3	PRRX1	100588	ZIC1	70473	False	TF	
PRRX1-3	PRRX1	100588	ZNF24	3699	False	TF	
ETV2-3	ETV2	101459	EXOSC5	4997	False	other	
ETV2-3	ETV2	101459	FAM124B	8273		other	
ETV2-3	ETV2	101459	HOXB1	55783		TF	
ETV2-3	ETV2	101459	MAFK	71051		TF	
ETV2-3	ETV2	101459	NHLH2	52659		TF	
ETV2-3	ETV2	101459	TMEM126A	100001875		signaling	
ETV2-4	ETV2	101457	EXOSC5	4997		other	
ETV2-4	ETV2	101457	FAM124B	8273		other	
ETV2-4	ETV2	101457	HOXB1	55783		TF	
ETV2-4	ETV2	101457	MAFK	71051		TF	
ETV2-4	ETV2	101457	NHLH2	52659		TF	
ETV2-4	ETV2	101457	TMEM126A	100001875		signaling	
NFYA-1	NFYA	100048	BANP	6534	True	cofactor	unknown
NFYA-1	NFYA	100048	CIPC	1922	True	other	
NFYA-1	NFYA	100048	CREB1	3038	True	TF	
NFYA-1	NFYA	100048	EAF1	10507	True	cofactor	unknown
NFYA-1	NFYA	100048	ELK3	6405	True	TF	
NFYA-1	NFYA	100048	FHL2	5965	False	cofactor	corepressor
NFYA-1	NFYA	100048	LMO1	14023	True	cofactor	coactivator
NFYA-1	NFYA	100048	LMO3	1184	True	signaling	
NFYA-1	NFYA	100048	LUC7L2	258	True	other	
NFYA-1	NFYA	100048	NFYB	5452	True	TF	
NFYA-1	NFYA	100048	NFYC	3427	True	TF	
NFYA-1	NFYA	100048	NRF1	1011	True	TF	
NFYA-2	NFYA	100157	BANP	6534	True	cofactor	unknown
NFYA-2	NFYA	100157	CIPC	1922	True	other	
NFYA-2	NFYA	100157	CREB1	3038	False	TF	
NFYA-2	NFYA	100157	EAF1	10507	True	cofactor	unknown
NFYA-2	NFYA	100157	ELK3	6405	False	TF	
NFYA-2	NFYA	100157	FHL2	5965	False	cofactor	corepressor
NFYA-2	NFYA	100157	LMO1	14023	True	cofactor	coactivator
NFYA-2	NFYA	100157	LMO3	1184	True	signaling	
NFYA-2	NFYA	100157	LUC7L2	258	True	other	
NFYA-2	NFYA	100157	NFYB	5452	True	TF	
NFYA-2	NFYA	100157	NFYC	3427	True	TF	
NFYA-2	NFYA	100157	NRF1	1011	True	TF	
NFYA-3	NFYA	101334	BANP	6534	True	cofactor	unknown
NFYA-3	NFYA	101334	CIPC	1922	True	other	
NFYA-3	NFYA	101334	CREB1	3038	False	TF	
NFYA-3	NFYA	101334	EAF1	10507	False	cofactor	unknown
NFYA-3	NFYA	101334	ELK3	6405	False	TF	
NFYA-3	NFYA	101334	FHL2	5965	False	cofactor	corepressor
NFYA-3	NFYA	101334	LMO1	14023	True	cofactor	coactivator
NFYA-3	NFYA	101334	LMO3	1184	True	signaling	
NFYA-3	NFYA	101334	LUC7L2	258	True	other	
NFYA-3	NFYA	101334	NFYB	5452	True	TF	
NFYA-3	NFYA	101334	NFYC	3427	True	TF	
NFYA-3	NFYA	101334	NRF1	1011	False	TF	
ZNF398-1	ZNF398	101434	CDC37	100009829		signaling	
ZNF398-1	ZNF398	101434	CIB3	53473		other	
ZNF398-1	ZNF398	101434	CLK2	11851		other	
ZNF398-1	ZNF398	101434	ENPP7	11341		other	
ZNF398-1	ZNF398	101434	FAM161A	53030		other	
ZNF398-1	ZNF398	101434	FAM161B	71174		other	
ZNF398-1	ZNF398	101434	FAM90A1	11110		other	
ZNF398-1	ZNF398	101434	GAS8	71876		signaling	
ZNF398-1	ZNF398	101434	GYS1	4812		other	
ZNF398-1	ZNF398	101434	IL16	8787		signaling	
ZNF398-1	ZNF398	101434	KANK2	14983		signaling	
ZNF398-1	ZNF398	101434	LNX1	8141		other	
ZNF398-2	ZNF398	100267	CDC37	100009829	False	signaling	
ZNF398-2	ZNF398	100267	CIB3	53473	True	other	
ZNF398-2	ZNF398	100267	CLK2	11851	False	other	
ZNF398-2	ZNF398	100267	ENPP7	11341	False	other	
ZNF398-2	ZNF398	100267	FAM161A	53030	False	other	
ZNF398-2	ZNF398	100267	FAM161B	71174	False	other	
ZNF398-2	ZNF398	100267	FAM90A1	11110	False	other	
ZNF398-2	ZNF398	100267	GAS8	71876	False	signaling	
ZNF398-2	ZNF398	100267	GYS1	4812	False	other	
ZNF398-2	ZNF398	100267	IL16	8787	False	signaling	
ZNF398-2	ZNF398	100267	KANK2	14983	False	signaling	
ZNF398-2	ZNF398	100267	LNX1	8141	False	other	
ZNF398-1	ZNF398	101434	MFAP1	11817		other	
ZNF398-1	ZNF398	101434	MLH1	2713		signaling	
ZNF398-1	ZNF398	101434	PIN1	4406		TF	
ZNF398-1	ZNF398	101434	PRKAA2	14015		signaling	
ZNF398-1	ZNF398	101434	SCNM1	3364		other	
ZNF398-1	ZNF398	101434	TSGA10IP	70040		other	
ZNF398-1	ZNF398	101434	ZGPAT	10101		TF	
ZNF398-1	ZNF398	101434	ZNF282	71029		TF	
ZNF398-1	ZNF398	101434	ZNF783	56418		TF	
ZNF398-2	ZNF398	100267	MFAP1	11817	False	other	
ZNF398-2	ZNF398	100267	MLH1	2713	False	signaling	
ZNF398-2	ZNF398	100267	PIN1	4406	False	TF	
ZNF398-2	ZNF398	100267	PRKAA2	14015	False	signaling	
ZNF398-2	ZNF398	100267	SCNM1	3364	False	other	
ZNF398-2	ZNF398	100267	TSGA10IP	70040		other	
ZNF398-2	ZNF398	100267	ZGPAT	10101	False	TF	
ZNF398-2	ZNF398	100267	ZNF282	71029		TF	
ZNF398-2	ZNF398	100267	ZNF783	56418	False	TF	
NFYA-1	NFYA	100048	POGZ	10876	True	other	
NFYA-1	NFYA	100048	POU2F1	3767	True	TF	
NFYA-1	NFYA	100048	PRKAA2	14015	True	signaling	
NFYA-1	NFYA	100048	PRR20D	56508	True	other	
NFYA-1	NFYA	100048	RPL22	12007	True	other	
NFYA-1	NFYA	100048	SRF	13645		TF	
NFYA-1	NFYA	100048	ZC3H10	7896	True	other	
NFYA-2	NFYA	100157	POGZ	10876	True	other	
NFYA-2	NFYA	100157	POU2F1	3767	True	TF	
NFYA-2	NFYA	100157	PRKAA2	14015	False	signaling	
NFYA-2	NFYA	100157	PRR20D	56508	True	other	
NFYA-2	NFYA	100157	RPL22	12007	True	other	
NFYA-2	NFYA	100157	SRF	13645		TF	
NFYA-2	NFYA	100157	ZC3H10	7896	True	other	
NFYA-3	NFYA	101334	POGZ	10876	True	other	
NFYA-3	NFYA	101334	POU2F1	3767	True	TF	
NFYA-3	NFYA	101334	PRKAA2	14015	False	signaling	
NFYA-3	NFYA	101334	PRR20D	56508	False	other	
NFYA-3	NFYA	101334	RPL22	12007	True	other	
NFYA-3	NFYA	101334	SRF	13645		TF	
NFYA-3	NFYA	101334	ZC3H10	7896	True	other	
GMEB1-1	GMEB1	101427	FHL2	5965	True	cofactor	corepressor
GMEB1-1	GMEB1	101427	GMEB2	100069797	True	TF	
GMEB1-1	GMEB1	101427	LMO4	3110	True	other	
GMEB1-1	GMEB1	101427	VEZF1	100015985	True	TF	
TEAD2-1	TEAD2	101394	TRIM3	70353	True	signaling	
TEAD2-1	TEAD2	101394	VGLL1	100011357	True	cofactor	coactivator
TEAD2-1	TEAD2	101394	VGLL3	71310	True	cofactor	unknown
TEAD2-1	TEAD2	101394	ZMYND19	2656	False	other	
GMEB1-2	GMEB1	101072	FHL2	5965	False	cofactor	corepressor
GMEB1-2	GMEB1	101072	GMEB2	100069797	False	TF	
GMEB1-2	GMEB1	101072	LMO4	3110	False	other	
GMEB1-2	GMEB1	101072	VEZF1	100015985	False	TF	
TEAD2-2	TEAD2	101231	TRIM3	70353	False	signaling	
TEAD2-2	TEAD2	101231	VGLL1	100011357	False	cofactor	coactivator
TEAD2-2	TEAD2	101231	VGLL3	71310	True	cofactor	unknown
TEAD2-2	TEAD2	101231	ZMYND19	2656	False	other	
PRRX1-1	PRRX1	101261	AES	53886	True	other	
PRRX1-1	PRRX1	101261	AQP4	13070	True	other	
PRRX1-1	PRRX1	101261	C11orf57	14650	True	other	
PRRX1-1	PRRX1	101261	CTNNA3	71258	True	other	
PRRX1-1	PRRX1	101261	GCM2	13943	True	TF	
PRRX1-1	PRRX1	101261	HOXA1	10057	True	TF	
PRRX1-1	PRRX1	101261	LDLRAP1	9194	True	other	
PRRX1-1	PRRX1	101261	MAPK9	10051	True	signaling	
PRRX1-1	PRRX1	101261	MYOZ1	8274	True	signaling	
PRRX1-1	PRRX1	101261	NECAB1	71220	True	other	
PRRX1-1	PRRX1	101261	NRBP1	3655		other	
PRRX1-1	PRRX1	101261	RUNX1T1	4468		cofactor	corepressor
PRRX1-2	PRRX1	100537	AES	53886	False	other	
PRRX1-2	PRRX1	100537	AQP4	13070	False	other	
PRRX1-2	PRRX1	100537	C11orf57	14650	False	other	
PRRX1-2	PRRX1	100537	CTNNA3	71258	False	other	
PRRX1-2	PRRX1	100537	GCM2	13943	False	TF	
PRRX1-2	PRRX1	100537	HOXA1	10057	False	TF	
PRRX1-2	PRRX1	100537	LDLRAP1	9194	False	other	
PRRX1-2	PRRX1	100537	MAPK9	10051	False	signaling	
PRRX1-2	PRRX1	100537	MYOZ1	8274	False	signaling	
PRRX1-2	PRRX1	100537	NECAB1	71220	False	other	
PRRX1-2	PRRX1	100537	NRBP1	3655	False	other	
PRRX1-2	PRRX1	100537	RUNX1T1	4468	False	cofactor	corepressor
PRRX1-3	PRRX1	100588	AES	53886	False	other	
PRRX1-3	PRRX1	100588	AQP4	13070	False	other	
PRRX1-3	PRRX1	100588	C11orf57	14650	False	other	
PRRX1-3	PRRX1	100588	CTNNA3	71258	False	other	
PRRX1-3	PRRX1	100588	GCM2	13943	False	TF	
PRRX1-3	PRRX1	100588	HOXA1	10057	False	TF	
PRRX1-3	PRRX1	100588	LDLRAP1	9194	False	other	
PRRX1-3	PRRX1	100588	MAPK9	10051	False	signaling	
PRRX1-3	PRRX1	100588	MYOZ1	8274	False	signaling	
PRRX1-3	PRRX1	100588	NECAB1	71220	False	other	
PRRX1-3	PRRX1	100588	NRBP1	3655	False	other	
PRRX1-3	PRRX1	100588	RUNX1T1	4468	False	cofactor	corepressor
ZBTB25-1	ZBTB25	101388	AQP1	1231	False	signaling	
ZBTB25-1	ZBTB25	101388	ATF2	54731	False	TF	
ZBTB25-1	ZBTB25	101388	ATXN1	53934	False	other	
ZBTB25-1	ZBTB25	101388	CCDC120	4535	False	other	
ZBTB25-1	ZBTB25	101388	CYTH4	12913	False	signaling	
ZBTB25-1	ZBTB25	101388	FAM161A	53030	False	other	
ZBTB25-1	ZBTB25	101388	GNG11	3094	False	signaling	
ZBTB25-1	ZBTB25	101388	JUNB	4265	False	TF	
ZBTB25-1	ZBTB25	101388	KAT5	53941	False	cofactor	coactivator
ZBTB25-1	ZBTB25	101388	NCOA1	56067	False	TF	
ZBTB25-1	ZBTB25	101388	PIH1D2	7404	False	other	
ZBTB25-1	ZBTB25	101388	PIN1	4406	False	TF	
ZBTB25-2	ZBTB25	101129	AQP1	1231	False	signaling	
ZBTB25-2	ZBTB25	101129	ATF2	54731	False	TF	
ZBTB25-2	ZBTB25	101129	ATXN1	53934	False	other	
